Platform,category,country,slot,base_page,placement_type,cpm_rate,cpd_rate
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_atf,clp_g3,atf,,130
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_sfu1,clp_g3,sfu,,125
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_sfu2,clp_g3,sfu,,125
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_clp_sfu3,clp_g3,sfu,,125
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_atf,clp_eg_c,atf,,90
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_hero_banner_6,clp_eg_c,hero_6,,
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_sfu1,clp_eg_c,sfu,,60
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_sfu2,clp_eg_c,sfu,,60
Noon,Health Nutrition,eg,noon_eg_clp_health_nutrition_clp_sfu3,clp_eg_c,sfu,,60
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_atf,clp_g3,atf,,125
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Health Nutrition,ae,noon_ae_clp_health_nutrition_brand_carousel,clp_g3,brand_carousel,,
Noon,Health Nutrition,sa,noon_sa_clp_health_nutrition_brand_carousel,clp_g3,brand_carousel,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_atf,clp_g3,atf,,130
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_atf_2,clp_g3,atf,,130
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_hero_banner_2,clp_g3,hero_2,,130
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_hero_banner_3,clp_g3,hero_3,,75
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_sfu_1,clp_g3,sfu,,125
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_sfu_2,clp_g3,sfu,,125
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_clp_sfu_3,clp_g3,sfu,,125
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_lower_mid_page,clp_g3,,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_mid_page_1,clp_g3,mid_upper,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_mid_page_2,clp_g3,mid_upper,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_mid_page_3,clp_g3,mid_upper,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_mid_page_4,clp_g3,mid_upper,,
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_atf,clp_eg_c,atf,,90
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_hero_banner_2,clp_eg_c,hero_2,,75
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_hero_banner_3,clp_eg_c,hero_3,,55
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_hero_banner_4,clp_eg_c,hero_4,,
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_hero_banner_5,clp_eg_c,hero_5,,
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_hero_banner_6,clp_eg_c,hero_6,,
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_sfu1,clp_eg_c,sfu,,60
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_sfu2,clp_eg_c,sfu,,60
Noon,Home & Kitchen,eg,noon_eg_clp_home_kitchen_clp_sfu3,clp_eg_c,sfu,,60
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_atf,clp_g3,atf,,125
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_atf_2,clp_g3,atf,,125
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_hero_banner_2,clp_g3,hero_2,,125
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_hero_banner_3,clp_g3,hero_3,,100
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_hero_banner_4,clp_g3,hero_4,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_hero_banner_5,clp_g3,hero_5,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_hero_banner_6,clp_g3,hero_6,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_sfu_1,clp_g3,sfu,,90
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_sfu_2,clp_g3,sfu,,90
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_clp_sfu_3,clp_g3,sfu,,90
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_lower_mid_page,clp_g3,,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_mid_page_1,clp_g3,mid_upper,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_mid_page_2,clp_g3,mid_upper,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_mid_page_3,clp_g3,mid_upper,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_mid_page_4,clp_g3,mid_upper,,
Noon,Home & Kitchen,sa,noon_sa_clp_home_kitchen_brand_carousel,clp_g3,brand_carousel,,
Noon,Home & Kitchen,ae,noon_ae_clp_home_kitchen_brand_carousel,clp_g3,brand_carousel,,
Noon,home_page,ae,ae_interstitial_ad,homepage,interstitial,15,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_2,homepage,hero_2,11,7300
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_3,homepage,hero_3,11,5800
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_4,homepage,hero_4,11,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_4_cpd,homepage,hero_4,11,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_5,homepage,hero_5,11,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_6,homepage,hero_6,11,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_6_cpd,homepage,hero_6,11,
Noon,home_page,ae,noon_ae_home_page_hp_sfu1,homepage,top_fold_1,12,
Noon,home_page,ae,noon_ae_home_page_hp_sfu2,homepage,top_fold_2,12,
Noon,home_page,ae,noon_ae_home_page_hp_sfu3,homepage,sfu,10,
Noon,home_page,ae,noon_ae_lower_mid_page,,,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_2,homepage,hero_2,,700
Noon,home_page,ae,noon_ae_top_fold_1,,sfu,,
Noon,home_page,ae,noon_ae_top_fold_2,,sfu,,
Noon,home_page,ae,noon_ae_top_fold_2_cpd,,sfu,,
Noon,home_page,ae,noon_ae_upper_mid_page_1,,mid_upper,,
Noon,home_page,ae,noon_ae_upper_mid_page_2,,mid_upper,,
Noon,home_page,ae,noon_ae_upper_mid_page_2_cpd,,mid_upper,,
Noon,home_page,ae,noon_ae_upper_mid_page_3,,mid_upper,,
Noon,home_page,ae,noon_ae_video_popup,,,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_3,homepage,hero_3,,620
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_4,homepage,hero_4,3.50,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_4_cpd,homepage,hero_4,3.50,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_5,homepage,hero_5,3.00,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_6,homepage,hero_6,3.00,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_7,homepage,hero_7,,
Noon,home_page,eg,noon_eg_home_page_hp_sfu1,homepage,top_fold_1,,1700
Noon,home_page,eg,noon_eg_home_page_hp_sfu2,homepage,top_fold_2,3.50,
Noon,home_page,eg,noon_eg_home_page_hp_sfu3,homepage,sfu,2.50,
Noon,home_page,eg,noon_eg_home_page_hp_sfu3_cpd,homepage,sfu,2.50,
Noon,home_page,eg,noon_eg_lower_mid_page,,,,
Noon,home_page,eg,noon_eg_top_fold_1,,sfu,,
Noon,home_page,sa,noon_sa_top_fold_1,,sfu,,
Noon,home_page,eg,noon_eg_top_fold_2,,sfu,,
Noon,home_page,eg,noon_eg_top_fold_2_cpd,,sfu,,
Noon,home_page,eg,noon_eg_upper_mid_page_1,,mid_upper,,
Noon,home_page,eg,noon_eg_upper_mid_page_2,,mid_upper,,
Noon,home_page,eg,noon_eg_upper_mid_page_2_cpd,,mid_upper,,
Noon,home_page,eg,noon_eg_upper_mid_page_3,,mid_upper,,
Noon,home_page,eg,noon_eg_video_popup,,,,
Noon,home_page,eg,eg_interstitial_ad,homepage,interstitial,,
Noon,home_page,sa,noon_sa_video_popup,,,,
Noon,home_page,sa,sa_interstitial_ad,homepage,interstitial,14,
Noon,home_page,sa,noon_sa_top_fold_2,,sfu,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_2,homepage,hero_2,10,12000
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_3,homepage,hero_3,10,8000
Noon,home_page,sa,noon_sa_top_fold_2_cpd,,sfu,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_4,homepage,hero_4,10,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_4_cpd,homepage,hero_4,10,
Noon,home_page,sa,noon_sa_home_page_hp_sfu1,homepage,top_fold_1,11,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_5,homepage,hero_5,10,
Noon,home_page,sa,noon_sa_home_page_hp_sfu2,homepage,top_fold_2,11,
Noon,home_page,sa,noon_sa_home_page_hp_sfu3,homepage,sfu,7,
Noon,home_page,sa,noon_sa_home_page_hp_sfu3_cpd,homepage,sfu,7,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_6,homepage,hero_6,10,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_6_cpd,homepage,hero_6,10,
Noon,home_page,sa,noon_sa_upper_mid_page_1,,mid_upper,,
Noon,home_page,sa,noon_sa_upper_mid_page_2,,mid_upper,,
Noon,home_page,sa,noon_sa_upper_mid_page_2_cpd,,mid_upper,,
Noon,home_page,sa,noon_sa_upper_mid_page_3,,mid_upper,,
Noon,home_page,sa,noon_sa_lower_mid_page,,,,
Noon,home_page,bh,noon_bh_video_popup,,,,
Noon,home_page,qa,noon_qa_video_popup,,,,
Noon,home_page,kw,noon_kw_video_popup,,,,
Noon,home_page,om,noon_om_video_popup,,,,
Noon,home_page,kw,noon_kw_home_page_hp_hero_banner_2,homepage,hero_2,,
Noon,home_page,om,noon_om_home_page_hp_hero_banner_2,homepage,hero_2,,100
Noon,home_page,qa,noon_qa_home_page_hp_hero_banner_2,homepage,hero_2,,400
Noon,home_page,bh,noon_bh_home_page_hp_hero_banner_2,homepage,hero_2,,90
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_7,homepage,hero_7,,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_8,homepage,hero_8,,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_9,homepage,hero_9,,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_10,homepage,hero_10,,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_11,homepage,hero_11,9,
Noon,home_page,ae,noon_ae_home_page_hp_hero_banner_12,homepage,hero_12,9,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_8,homepage,hero_8,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_9,homepage,hero_9,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_10,homepage,hero_10,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_11,homepage,hero_11,,
Noon,home_page,eg,noon_eg_home_page_hp_hero_banner_12,homepage,hero_12,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_7,homepage,hero_7,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_8,homepage,hero_8,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_9,homepage,hero_9,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_10,homepage,hero_10,,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_11,homepage,hero_11,9,
Noon,home_page,sa,noon_sa_home_page_hp_hero_banner_12,homepage,hero_12,9,
Noon,home_page,ae,noon_ae_hp_home_page_brand_carousel,homepage,brand_carousel,,1700
Noon,home_page,sa,noon_sa_hp_home_page_brand_carousel,homepage,brand_carousel,,1500
Noon,home_page,kw,noon_kw_home_page_hp_hero_banner_3,homepage,hero_3,,
Noon,home_page,kw,noon_kw_home_page_hp_hero_banner_4,homepage,hero_4,,
Noon,home_page,kw,noon_kw_home_page_hp_hero_banner_5,homepage,hero_5,,
Noon,home_page,kw,noon_kw_home_page_hp_hero_banner_6,homepage,hero_6,,
Noon,home_page,bh,noon_bh_home_page_hp_hero_banner_3,homepage,hero_3,,90
Noon,home_page,bh,noon_bh_home_page_hp_hero_banner_4,homepage,hero_4,,30
Noon,home_page,bh,noon_bh_home_page_hp_hero_banner_5,homepage,hero_5,,30
Noon,home_page,bh,noon_bh_home_page_hp_hero_banner_6,homepage,hero_6,,30
Noon,home_page,qa,noon_qa_home_page_hp_hero_banner_3,homepage,hero_3,,400
Noon,home_page,qa,noon_qa_home_page_hp_hero_banner_4,homepage,hero_4,,100
Noon,home_page,qa,noon_qa_home_page_hp_hero_banner_5,homepage,hero_5,,100
Noon,home_page,qa,noon_qa_home_page_hp_hero_banner_6,homepage,hero_6,,100
Noon,home_page,om,noon_om_home_page_hp_hero_banner_3,homepage,hero_3,,100
Noon,home_page,om,noon_om_home_page_hp_hero_banner_4,homepage,hero_4,,40
Noon,home_page,om,noon_om_home_page_hp_hero_banner_5,homepage,hero_5,,40
Noon,home_page,om,noon_om_home_page_hp_hero_banner_6,homepage,hero_6,,40
Noon,home_page,bh, bh_interstitial_ad,homepage,interstitial,15,
Noon,home_page,qa,qa_interstitial_ad,homepage,interstitial,15,
Noon,home_page,kw,kw_interstitial_ad,homepage,interstitial,,
Noon,home_page,om,om_interstitial_ad,homepage,interstitial,15,
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_atf,clp_g2,atf,,180
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_hero_banner_2,clp_g2,hero_2,,180
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_hero_banner_3,clp_g2,hero_3,,110
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_hero_banner_6,clp_g2,hero_6,,
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_sfu_1,clp_g2,sfu,,150
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_sfu_2,clp_g2,sfu,,150
Noon,Kids Fashion,ae,noon_ae_clp_kids_fashion_clp_sfu_3,clp_g2,sfu,,150
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_atf,clp_eg_b,atf,,120
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_hero_banner_2,clp_eg_b,hero_2,,100
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_hero_banner_3,clp_eg_b,hero_3,,65
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_hero_banner_4,clp_eg_b,hero_4,,
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_hero_banner_5,clp_eg_b,hero_5,,
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_hero_banner_6,clp_eg_b,hero_6,,
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_sfu_1,clp_eg_b,sfu,,90
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_sfu_2,clp_eg_b,sfu,,90
Noon,Kids Fashion,eg,noon_eg_clp_kids_fashion_clp_sfu_3,clp_eg_b,sfu,,90
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_atf,clp_g2,atf,,180
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_hero_banner_2,clp_g2,hero_2,,150
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_hero_banner_3,clp_g2,hero_3,,125
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_hero_banner_4,clp_g2,hero_4,,
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_hero_banner_5,clp_g2,hero_5,,
Noon,Kids Fashion,sa,noon_sa_clp_kids_fashion_clp_hero_banner_6,clp_g2,hero_6,,
